row_type,section,section_index,section_label,section_sort,specialty_title,service,major_group_code,major_group_name,afsc_family,afsc_code,afsc_code_plain,skill_level_num,skill_level_name,text,page_start,page_end,effective_date,source_file,search_key,join_key_afsc_skill,id
experience,3,3.4.3,Experience,003|004|003,NUCLEAR WEAPONS,USAF,2W,AEROSPACE MAINTENANCE,2W2,2W291,2W291,9,Superintendent,"Qualification in and possession of AFSC 2W271 and completion of the Advanced Nuclear Munitions System Course (J3AAR2W291 047X). Also, experience managing nuclear weapons and associated resources to include directing functions such as inspecting, maintaining, storing, handling, repairing nuclear weapons, weapon components, and related test and handling equipment. 3.5. Other. The following are mandatory as Indicated: 14 Ishihara Plates (PIP). Note: CCT should be utilized as primary testing choice, but PIP is acceptable if CCT is not available at testing site. Examinations and Standards. 193 Arming and Use of Force by Air Force Personnel. HQ AETC PRP Prescreening guidance. Entry for retraining, applicants must be PRP Prescreened prior to retraining selection. While in technical training applicants will be Administratively Qualified in accordance with PRP standards as outlined in the DoDM 5210.42, AFMAN 13-501, Nuclear Weapons Personnel Reliability Program (PRP). AFMAN 21-204, Nuclear Weapons Maintenance.",193,196,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W291,2W291|9,26883d2cf54b
summary,1,1,Specialty Summary,001,NUCLEAR WEAPONS,USAF,2W,AEROSPACE MAINTENANCE,2W2,2W291,2W291,9,Superintendent,"Specialty Summary. Inspects, maintains, stores, handles, modifies, repairs, and accounts for nuclear weapons, weapons components, associated equipment, and specialized/general test and handling equipment. Related DoD Occupational Subgroup: 114000.",193,196,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W291,2W291|9,894e40ed23e0
duty,2,2.1,Duties and Responsibilities,002|001,ELECTRICAL SYSTEMS,USAF,3E,AEROSPACE MAINTENANCE,3E0,3E031,3E031,3,Apprentice/Semiskilled,"Installs, maintains, and repairs energized and de-energized electrical distribution systems and components. Installs, maintains, and repairs interior, exterior, overhead, underground electrical power distribution systems and components such as capacitor banks, vacuum and air break switches, breakers, transformers, fuses, lighting fixtures, receptacles, and motors. Climbs utility poles and operates special purpose vehicles and equipment, including line maintenance and high reach trucks to inspect, maintain, and repair overhead distribution systems. Inspects powerline poles for pest damage, deterioration, and loose hardware. Inspects, tests, and services overhead line conductors and direct buried cables, and those in underground ducts and conduits. Troubleshoots malfunctions using technical orders, manufacturers' handbooks, local procedures, codes, and directives. Tests air samples in manholes for dangerous concentrations of combustible or toxic gases and oxygen deficiency.",197,198,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,3E031,3E031|3,a75749b456aa
duty,2,2.2,Duties and Responsibilities,002|002,ELECTRICAL SYSTEMS,USAF,3E,AEROSPACE MAINTENANCE,3E0,3E031,3E031,3,Apprentice/Semiskilled,"Maintains, inspects, and repairs special purpose electrical systems. Inspects, maintains, and repairs fixed and portable airfield lighting systems including runway, threshold, approach, taxiway, visual glide slope, obstruction, and distance marker lights. Installs, maintains, and repairs cathodic protection and grounding systems, and voltage and current regulators. Installs, maintains, and repairs fire alarms and traffic system controls. Installs, maintains, and repairs electrical appliances.",197,198,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,3E031,3E031|3,397a11c6c233
duty,2,2.3,Duties and Responsibilities,002|003,ELECTRICAL SYSTEMS,USAF,3E,AEROSPACE MAINTENANCE,3E0,3E031,3E031,3,Apprentice/Semiskilled,"Maintains proficiency in cardiopulmonary resuscitation, first aid, pole top, aerial lift, and manhole rescue. Complies with safety and environmental regulations and practices.",197,198,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,3E031,3E031|3,fe547d466c25
duty,2,2.4,Duties and Responsibilities,002|004,ELECTRICAL SYSTEMS,USAF,3E,AEROSPACE MAINTENANCE,3E0,3E031,3E031,3,Apprentice/Semiskilled,"Advises on problems installing and repairing electrical power distribution and special purpose electrical systems. Solves maintenance problems by studying layout drawings, wiring and schematic diagrams, and analyzing construction and operating characteristics. Uses meters, testing devices, indicators, and recorders to locate equipment, distribution, and motor controller malfunctions and faults. Diagnoses malfunctions and recommends repair procedures necessary to correct defective equipment. Develops and establishes maintenance and operating procedures to ensure maximum efficiency.",197,198,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,3E031,3E031|3,3be254a2ceb9
duty,2,2.5,Duties and Responsibilities,002|005,ELECTRICAL SYSTEMS,USAF,3E,AEROSPACE MAINTENANCE,3E0,3E031,3E031,3,Apprentice/Semiskilled,Performs planning activities. Performs facility surveys. Surveys proposed work to determine resource requirements. Prepares cost estimates for in-service work. Applies engineered performance standards to plan and estimate jobs. Coordinates plans and other activities. Specialty,197,198,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,3E031,3E031|3,de0df81624c1
summary,1,1,Specialty Summary,001,ELECTRICAL SYSTEMS,USAF,3E,AEROSPACE MAINTENANCE,3E0,3E031,3E031,3,Apprentice/Semiskilled,"Specialty Summary. Installs, inspects, maintains, troubleshoots, repairs, and modifies electrical distribution systems and components above and below 600 volts; airfield lighting systems; and fire alarms, and complies with environmental and safety regulations and practices. Related DoD Occupational Subgroup: 172100.",197,198,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,3E031,3E031|3,b9afd4de567f
duty,2,2.1,Duties and Responsibilities,002|001,ELECTRICAL POWER PRODUCTION,USAF,3E,AEROSPACE MAINTENANCE,3E0,3E032,3E032,3,Apprentice/Semiskilled,"Installs, removes, and operates electrical power generating and control systems, automatic transfer switches, aircraft arresting systems, and associated equipment. Checks equipment for serviceability. Positions equipment such as gasoline and diesel engines, generators, switchgears, air compressors, and other power generating auxiliary equipment. Installs, positions, rewinds, and pretensions aircraft arresting systems. Certifies aircraft arresting systems as required. Checks installed equipment to ensure compliance with publications, policies, and directives. Inspects, tests, and services component systems such as safety, fuel, lubrication, cooling, air pressure, pumps, regulators, governors, and accessory equipment. Observes and interprets instruments such as ammeters, voltmeters, frequency meters, synchro scopes, automatic temperature and pressure recorders, and engine oil, fuel, and coolant gauges. Adjusts engine generator systems to maintain proper voltage, current frequency, and synchronization. Synchronizes multigenerators. Operates high and low voltage switches, circuit breakers, rheostats, and other controls on switchgear and distribution panels. Performs electrical power control and distribution functions.",198,200,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,3E032,3E032|3,d9f3db4b70bc
duty,2,2.2,Duties and Responsibilities,002|002,ELECTRICAL POWER PRODUCTION,USAF,3E,AEROSPACE MAINTENANCE,3E0,3E032,3E032,3,Apprentice/Semiskilled,"Maintains, modifies, and repairs electrical power generating and control systems, automatic transfer switches, aircraft arresting systems, and associated equipment. Performs inspections and interprets findings to determine corrective action. Identifies and records engine and generator malfunctions. Uses precision test equipment, troubleshoots malfunctions, and inspects parts for excessive wear and other conditions. Removes, repairs, and replaces defective power generating equipment components. Performs corrosion control. Inspects and replaces gauges and meters. Maintains aircraft arresting systems, including electrical, hydraulic, rewind, and pneumatic systems, and other electronic components. Bench checks components and subassemblies. Tests and calibrates repaired items. Reviews performance data and maintenance records to determine adequacy of maintenance. Interprets data related to electrical power generating and aircraft arresting systems to ensure overall mission success.",198,200,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,3E032,3E032|3,087ed5fbc76f
duty,2,2.3,Duties and Responsibilities,002|003,ELECTRICAL POWER PRODUCTION,USAF,3E,AEROSPACE MAINTENANCE,3E0,3E032,3E032,3,Apprentice/Semiskilled,"Reviews and advises on projects associated with electrical power generating and control systems, automatic transfer switches, aircraft arresting systems, and associated equipment. Reviews layout drawings and wiring diagrams. Ensures new construction meets proper operating characteristics of equipment. Establishes maintenance and operating procedures to ensure maximum efficiency.",198,200,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,3E032,3E032|3,e163cfeafd19
duty,2,2.4,Duties and Responsibilities,002|004,ELECTRICAL POWER PRODUCTION,USAF,3E,AEROSPACE MAINTENANCE,3E0,3E032,3E032,3,Apprentice/Semiskilled,"Maintains records. Posts entries on operation, inspection, and maintenance records. Records meter readings, wear and alignment measurements, fuel consumption, and other data in performance logs. Furnishes information for reports and recommends changes to correct defective equipment or improve operating procedures. Complies with environmental policies. Specialty",198,200,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,3E032,3E032|3,1e3253d4ca09
summary,1,1,Specialty Summary,001,ELECTRICAL POWER PRODUCTION,USAF,3E,AEROSPACE MAINTENANCE,3E0,3E032,3E032,3,Apprentice/Semiskilled,"Specialty Summary. Installs, removes, operates, maintains, and repairs electrical power generating and control systems, aircraft arresting systems, and associated equipment. Related DoD Occupational Subgroup: 166200.",198,200,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,3E032,3E032|3,dc87f19f246a
duty,2,2.1,Duties and Responsibilities,002|001,ELECTRICAL SYSTEMS,USAF,3E,AEROSPACE MAINTENANCE,3E0,3E051,3E051,5,Journeyman/Skilled,"Installs, maintains, and repairs energized and de-energized electrical distribution systems and components. Installs, maintains, and repairs interior, exterior, overhead, underground electrical power distribution systems and components such as capacitor banks, vacuum and air break switches, breakers, transformers, fuses, lighting fixtures, receptacles, and motors. Climbs utility poles and operates special purpose vehicles and equipment, including line maintenance and high reach trucks to inspect, maintain, and repair overhead distribution systems. Inspects powerline poles for pest damage, deterioration, and loose hardware. Inspects, tests, and services overhead line conductors and direct buried cables, and those in underground ducts and conduits. Troubleshoots malfunctions using technical orders, manufacturers' handbooks, local procedures, codes, and directives. Tests air samples in manholes for dangerous concentrations of combustible or toxic gases and oxygen deficiency.",197,198,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,3E051,3E051|5,55296c9fcd2e
duty,2,2.2,Duties and Responsibilities,002|002,ELECTRICAL SYSTEMS,USAF,3E,AEROSPACE MAINTENANCE,3E0,3E051,3E051,5,Journeyman/Skilled,"Maintains, inspects, and repairs special purpose electrical systems. Inspects, maintains, and repairs fixed and portable airfield lighting systems including runway, threshold, approach, taxiway, visual glide slope, obstruction, and distance marker lights. Installs, maintains, and repairs cathodic protection and grounding systems, and voltage and current regulators. Installs, maintains, and repairs fire alarms and traffic system controls. Installs, maintains, and repairs electrical appliances.",197,198,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,3E051,3E051|5,f4916069472b
